Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Rating_Label,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Orginal_Review,Orginal_Title,Orginal Title
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,TM,1,1-2-3-star,,"Already the fact that it has to configure in wifi is boring and when I print a small image it takes 50 years it's horrible I can't even imagine if I had to print the whole A4 sheet I have it given to my mother-in-law otherwise I'll break it because it's so slow, I'll never buy cheap again",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=2&sortBy=recent,4/3/2024,Spain,Deja le fait qu'il aut configurer en wifi c'est chiant et quand j'imprime une petite image elle a mit 50 ans c'est horrible j'imagine même pas si j'avais dût imprimer toute la feuille a4 je l'ai donné à ma belle-mère sinon je la casse tellement elle est lente plus jamais j'achète pas cher,,NUL
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,Jeffrey Manning,5,4-5-star,Good value,As an 'occasional use' printer it does everything required with easy set up and instructions.,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,4/3/2024,UK,,,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,Pamela Schmidt,1,1-2-3-star,Cartridges missing Box was already opened,"Cannot load multimedia content.

I am very dissatisfied. The box has already been opened and the cartridges are missing. I am not used to this. I cannot try it out because the cartridges are missing.",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=7&sortBy=recent,6/11/2024,Spain,,Patronen Fehlen Karton war schon geöffnet,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,Nice laptop for the price. Easy set up… no issues so far,5,4-5-star,Good value for the price,"Easy set up to laptop,IPad and and iPhone.",,Verified Purchase,,Style Name: HP DeskJet 2820ePattern Name: White/Grey,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-Included-Reliable/product-reviews/B0CFFC6LRR/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,4/3/2024,UK,,,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,Vanden Abeele eric,4,4-5-star,,"easy to use printer, matches the description",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=four_star&pageNumber=2&sortBy=recent,4/3/2024,Spain,"imprimante facile d'utilisation , correspond a la description",,bonne imprimante
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,Torero G,5,4-5-star,Price quality,Everything super formal with the service of Hoy de 10,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,4/3/2024,Spain,Todo super formal con el servicio de Hoy de 10,,"5,0 de 5 estrellas
Calidad precio"
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,Peter Indorf,5,4-5-star,good product,good product - good quality - good price - fast delivery.,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,4/3/2024,Spain,bon producto - bon calidad - bon precio - rápido mandado.,,"5,0 de 5 estrellas
bon producto"
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,Pamela Schmidt,1,1-2-3-star,,I am very dissatisfied with the box that has already been opened and cartridges are missing. I'm not used to that. Can't try it because cartridges are missing.,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=4&sortBy=recent,4/26/2024,Spain,"Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:00Loaded: 0%Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:00 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedSubtitlescaptions and subtitles off, selectedAudio TrackFullscreenThis is a modal window.


Bin sehr unzufrieden schon mal geöffneter  Karton, Patronen Fehlen . Sowas  bin ich nicht gewöhnt. Kann ihn nicht ausprobieren,  da fehlende Patronen.",,Patronen Fehlen Karton war schon geöffnet
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,3/27/2024,chantal HYERES,1,1-2-3-star,,impossible to configure and above all no help.....,,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=1&sortBy=recent,4/3/2024,Spain,impossible a configurer et surtout pas d'aide .....,,imprimante hp
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,Kindle Customer,5,4-5-star,foolproof,It is very easy to use and seems suited for a low volume user like me,,Verified Purchase,,Style Name: HP DeskJet 2820ePattern Name: White/Grey,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-Included-Reliable/product-reviews/B0CFFC6LRR/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,4/3/2024,UK,,,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,LUCIA,5,4-5-star,Quality,Just as we expected. Hp quality at a good price. The instant ink system at the moment is wonderful,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,4/3/2024,Spain,Tal y como esperábamos. Calidad Hp a un buen precio. El sistema instant ink de momento es maravilloso,,"5,0 de 5 estrellas
Calidad"
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,Antonio LA MANGA,4,4-5-star,,"-la oferta corresponde a la “calidad y precio” del producto.Mejorar el servicio de Manjeria, de entrega del producto.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,4/3/2024,UK,,,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,emilie,2,1-2-3-star,,never seen such a slow printer,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=two_star&pageNumber=1&sortBy=recent,4/3/2024,Spain,jamais vu une imprimante aussi lente,,TRES TRES TRES TRES LENTE
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/27/2024,Pamela Schmidt,1,1-2-3-star,,"No one can store the multimedia content.
                



I am very dissatisfied with the box that has already been opened and cartridges are missing. I'm not used to that. Can't try it because cartridges are missing.",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=2&sortBy=recent,4/3/2024,Spain,"No se ha podido cargar el contenido multimedia.
                



Bin sehr unzufrieden schon mal geöffneter  Karton, Patronen Fehlen . Sowas  bin ich nicht gewöhnt. Kann ihn nicht ausprobieren,  da fehlende Patronen.",,Patronen Fehlen Karton war schon geöffnet
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,3/27/2024,Pascale,1,1-2-3-star,,She no longer wants to connect after 2 months. Even by connecting it to eb usb impossible to use I strongly regret my purchase. Avoid,,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=1&sortBy=recent,4/3/2024,Spain,Elle ne veut plus se connecter au bout de 2 mois. Même en la connectant eb usb impossible à utiliserJe regrette fortement mon achat.À fuir,,Trop galère à paramétrer
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,3/27/2024,Pascale,1,1-2-3-star,Too difficult to configure,"It no longer wants to connect after 2 months. Even when connecting it via USB, it is impossible to use. I strongly regret my purchase. To be avoided",,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=2&sortBy=recent,6/24/2024,Spain,,Trop galère à paramétrer,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/28/2024,Johann Kratzer,5,4-5-star,,Article very satisfactory!,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=10&sortBy=recent,4/11/2024,Spain,Artikel  sehr zufriedenstellend!,,Drucker
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/28/2024,Nastasia. C,4,4-5-star,,"Everything worked out great. Fast delivery, well packaged and great price. Gladly again..",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=four_star&pageNumber=2&sortBy=recent,4/3/2024,Spain,"Alles toll geklappt. Schnelle Lieferung, gut verpackt und toller Preis. Gerne wieder..",,Voll zufrieden 👍
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/28/2024,Hexe Hamburg,3,1-2-3-star,,He dances while printing,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=three_star&pageNumber=1&sortBy=recent,4/3/2024,Spain,Er Tanzt beim Drucken,,Ein hüpfender Drucker
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/28/2024,elena,3,1-2-3-star,Mmmmmm,I do like it but the 3 months free ink supply is setting up a subscription that takes money off you after 3 months not only that but the ink I got with it only lasted 5 pages scammed with the ink cartridges I'm afraid but does work great easy to set up with good instructors,,Verified Purchase,,Style Name: HP DeskJet 2820ePattern Name: White/Grey,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-Included-Reliable/product-reviews/B0CFFC6LRR/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,4/3/2024,UK,,,
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/28/2024,Carl W.,1,1-2-3-star,"Useless. Totally, utterly useless.","I really should have known better after previous Kafkaesque dealing with HP. This thing would not connect to wi fi so couldnt even set it up. I'm not a technophobe nor too thick so can generally make these things work. This one just went "" oops something went wrong"" and that was that. I have decided life's far too short to flog a useless dead printer so very swiftly sent it back. Either make your products truly plug and play or don't bother. Avoid this or any HP junk like the plague.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,4/3/2024,UK,,,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/28/2024,Johann Kratzer,5,4-5-star,,Item very satisfactory!,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=8&sortBy=recent,4/3/2024,Spain,Artikel  sehr zufriedenstellend!,,Drucker
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,3/28/2024,"Gohokman, der Drucker ist prima, arbeitet leise und der etwas höhere Preis amortisiert sich bei der Tintennachfüllung",4,4-5-star,Good buy,The ink can be refilled cleanly and easily,,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=four_star&pageNumber=2&sortBy=recent,6/13/2024,Spain,,Guter Kauf,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,3/28/2024,"Gohokman, der Drucker ist prima, arbeitet leise und der etwas höhere Preis amortisiert sich bei der Tintennachfüllung",4,4-5-star,,The ink is clean and easy to refill,,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=four_star&pageNumber=1&sortBy=recent,4/3/2024,Spain,Die Tinte läßt sich sauber und leicht nachfüllen,,Guter Kauf
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/28/2024,I. M. Lawson,1,1-2-3-star,No ink cartridges. Not ready to install or use. Poor paper feed.,"This arrived with no cartridges . The machine demands wi fi, cannot be set up from USB. Awkward clumsy, complicated set up. Poor vertical paper storage does not keep the paper flat. Good thing it was cheap, it ought to be.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,4/3/2024,UK,,,
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,3/29/2024,Amazon Customer,5,4-5-star,It works and is easy to set up.,"A home printer should do the simple things well and this one does just that. I am very pleased, I chose this one.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,4/3/2024,UK,,,
