Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Review_Rating_Label
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-26,graydog,4,works well,"came on time, it's just what I needed.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-25,Carole,4,Great printer,"The printer was really easy to set up, took no time at all.  I have had no problems with it.  I was worried that I would have trouble connecting to the WiFi, being it is kinda far from the router.  I have had no problems connecting and the print quality is great.  The ink goes fast but I think that is with all printers.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-23,Alli Jo,4,It's alright,"The printer itself is fine. In hindsight, I wish I would've ordered something with an automatic feeder for scanning. I really dislike having to scan one page at a time. I have had the printer less than a month. It prints fine. But..... I already need more ink. And even though I get free ink for 3 months, I feel like I shouldn't have run out of ink already! I have literally only printed maybe 50 pages. After this 3 months is over, I'm switching to another brand. The ink isn't cheap for HP. And other brands are more affordable. Will give this printer to my college kid.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-22,Deanna Helm,4,Works well,"My bad, thought it faxed too.  For the price, it's All Good!",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-21,Leeza Zoellers,4,It Makes Quality Copies But It BLOWS Through Ink!,My son needed to print out materials for his Criminology class and it took the entire supplied ink cartridges as well as most of another that we purchased from the store. The quality is good but I can see the replacement ink becoming expensive if he has too much to print in the future. The printer certainly comes in very handy for him and his school work. We are grateful for something that prints well and that was ultimately not very expensive!,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-20,josh,4,Difficult to connect wireless,Difficult to connect wireless,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-19,Liam,4,"ink costs like the printer itself, so guess what?","you get ink but it lasts 15 black ink pages with text, and the color is perhaps the same, i ran out of ink in the first 4 days after printing text over 15-20 pages.so if you buy, get extra ink",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-19,anthony a.,4,paper doesn`t load properly,Only problem I have is the paper doesn`t load,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-18,Brown Eyes,4,Convenient,It fit in the spot perfectly,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-16,Cathy Schriener,4,Does what it’s supposed to,"Works great, no issues so far.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-15,Mel C,4,Bulky,Great printer but if you are looking for something on the smaller end this is not for you. It was much bigger than expected.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-13,Marilyn,4,Good but Tricky,It is tricky to set up this printer with your computer.It prints great and nice and quiet.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-13,Steven Holmes,4,Overall good product,"I've been happy with this since I've gotten it. Only problem is that I thought it had scanning, but can't seem to figure that part out. I'm also curious how much ink refills are and how long they last. But, seems to work just fine for what I'm using it for which is pretty basic.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-10,Darian Campbell,4,Works well!,This is a great printer! My only problem is that it took me quite awhile to figure out how to scan things. I had to turn to google. And it also disconnects from my computer often. And it’s only about 3 feet away from it.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-10,Pat,4,"Good Copying, But…","I am wishing for 2-side copying, but other than that, the copies are clear and look quite good.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-08,Shelby,4,You have to flip the pages when printing on both sides.,"The printer works AMAZING. Very easy to set up. Good color and ink. BUT, and I know this is probably my fault, but I didn't realize that you have to FLIP the pages manually every time you print on both sides. As an author... you can imagine this is a dealbreaker for me. It's too late to send it back so I'll just keep it for smaller print jobs, but as an automatic printer, it is NOT.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-08,Goodman Clan,4,"Good quality, comes with ink, great for college","I had a lot of connectivity issues with this one, but once it connects I have no issues with it. Was able to print in color and black and white. It’s relatively small for a printer, I store it under my desk. It comes with complementary ink which I always like. If you don’t use printers too much, I’d recommend this printer",,Verified Purchase,,Style: New Version,2,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-07,SP,4,Good quality print,"Inexpensive, functional, wireless (only supports 2g). Print quality is good.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-06,virginia beckman,4,I don’t want the automatic delivery of ink.,It is easy to use. Printing and scanning.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-06,Molly,4,Needed up grade,Lite weight and easy setup,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-06,Noah A,4,Decent,This printer is decent for the money. Was a little confusing using at first but I’ve got it figured out.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-03,MB NYC,4,Decent copier,"Wanted this mainly for copying, not as main printer.  Makes good copies from documents altho sometimes other media isn't the best.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-02,T. Rochelle,4,Only printed a few times and already says I’m low on ink,Low on ink? Not possible considering I’ve only used it a few times. Other than that it work well… so far,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-01,ken,4,Have to understand how they market the ink,Just wanted an adequate copier/printer. It seems to be working satisfactorily.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-30,Carolyn H.,4,Ask YouTube!,"When trying to set up the printer, turn to YouTube right from the start! The directions are not complete whether they are written, on the HP website or given by their tech support!! But….YouTube has the detailed steps and then it’s a breeze to setup!",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-29,nanniehead,4,I like HP printers,"My last one lasted about 7.5 years.  That's pretty good nowadays where nothing seems to last more than a day or two past the return window.  I like their Free Ink plan.  I rarely use a printer but absolutely need to have one for those rare occasions when I do.  In fact, I usually dry out before I run out.  The free ink is awesome.  And since I rarely use it, the speed and quality are more than good enough for a recipe or whatever.  Yay, HP!",,Verified Purchase,,Style: New Version,2,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-29,MagickFiddle,4,Hard to use without subscription,It is not easy to use if you change wifi. You have to pay for an HP subscription to do stuff like that easily. Otherwise it's a pain to re-format it so it will print.Print quality and speed is pretty good. Copier is great.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-28,Chris O.,4,Power cord would not stay plugged into printer,"The power cord would not stay plugged into the printer. Luckily the cord from the Canon printer I was replacing fit and is working just fine. Other than that, printer is working great; much faster and quieter than my two previous printers which were both Canon.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-25,BRITA QUALLS,4,Printer,This is a very nice printer the only problem  is it does  not print front to back on the same paper but it’s a good choice,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-22,Darlene,4,Great price for all that it does.,"This printer does it all. Copy scan print fax.Remote Wi-Fi operation.Only issue I’ve had was installing it to my computer.After I completed it, it worked for a bit but then unfortunately not able to print to it (remotely or direct).Finally called HP tech services. They were able to remotely tie in and correct the issue.Been fine since.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-21,Aaron,4,Decent printer for kids crafts,"Set up was lame, I don't want to download anyone's stupid ap- I just want to print my things and go about my life. It kept saying it couldnt finish set up and the ap couldnt keep up with how quickly I was moving through the set up process. Two turn-it-off-and-back-ons and it works fine. And No, I don't need 50% overpriced ink delivered to my house on a monthly schedule- I hate that they push this but appreciate that I don't HAVE to set this up. I'm fine purchasing ink on Amazon or wherever.I purchased this to print some things for small children so it will do and it was on sale. Also, replacement ink was around $34, says it lasts 3 months.The first 2 print jobs were very VERY slow, however after that all other jobs have been fairly quick printed. Color is fair, not the best color print quality ever but for kids crafts and such this is perfect!",,Verified Purchase,,Style: New Version,3,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-20,Stan C.,4,It’s good I need more ink,It’s good printed from my phone and my home computer,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-19,ki,4,great product,easy to use color are great the ink durability no jams,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-19,kstan01,5,So easy,This thing is great. So happy I switched to a wifi printer. Set up wasn't bad and haven't had any issues printing.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-18,DebP,5,Easy to connect to Internet,This printer does a great job with the printing and has been very reliable.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-18,Curlee,5,Made my day!,Works great!  Easy setup.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-18,Cathy,5,Works with my kindle,Now I can print right from my kindle.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-18,E. Jones,5,Great printer,User friendly,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-17,Kindle CustomerDorothy Heisey,5,Ideal product,Lightweight ideal for what I needed it for.It has everything I need.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-17,Amazon Customer,5,Great printer,Easy to set up.  Dived up for the free cartridges and received large ones within a few days This is perfect for my home use,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,jj,5,Perfect for personal needs,This printer is great for someone who only does a few copies a week. Price is great value and the printer works as well as the one I replaced which originally cost over 10 times as much but was for business before retirement.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,Laura,5,HP DeskJet 2855 great deal,Product was shipped quickly and east to install and get started printing again. Great Value,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,breeshawn,5,Easy Set-Up And Light Weight,"My printer was set up by me in less than thirty minutes. The printer is lightweight and connects easily to my iPhone. I thought I would struggle with the setup, but I did not. I recommend the HP 2885e",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,alejandro cuevas,5,Muy buena,Muy facil de utilizar,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-15,JOHN ALBERT JR,5,IT WORKS,GOOD TO GO,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-15,Pedro,5,Calidad,"Calidad  de impresión y copias a colores , lo mejor sin los  3 meses que recibes gratis reemplazar la tinta .Para el precio y garantía de 24 meses ; es satisfactorio y lo recomiendo al 200💯",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-15,Andrene Collins,5,Awesome,It's not too noisy,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-14,Heidi Cobb,5,Printer,Great buy ! Was cheaper to buy a new one then the ink refills! Plus all the updates! Great product with easy set-up!,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-09-21,US,4-5-star
